drug1_idx,drug2_idx,drug1_smiles,drug2_smiles,true_label,tsne_1,tsne_2
228,962,O.O.O.O.O.O.O.O.O.O.O.O.O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,0,-33.695816,-1.7259066
856,1451,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0,-37.264725,7.456576
903,1274,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1,13.629341,-40.30911
811,1075,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0,-7.2697487,44.80735
638,643,Clc1cccc(Cl)c1NC1=NCCN1,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,42.706757,-11.397584
448,830,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,38.5887,11.603599
1498,1681,CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,0,-42.49702,-0.6133105
616,1357,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,1,-31.455103,27.645319
350,1799,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,CCCCCCCCCCCCCCCC(=O)O,0,-17.80263,24.196936
113,508,COc1nc(C)nc(Cl)c1NC1=NCCN1,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1,12.000653,-29.19476
191,802,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,1,6.831404,32.04726
588,726,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,1,30.694456,-35.38031
417,952,O=NN(CCCl)C(=O)NCCCl,S=P(N1CC1)(N1CC1)N1CC1,0,-2.688232,-8.8421955
382,1707,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0,-23.004808,23.313122
307,972,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1,7.173882,36.034985
679,1807,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0,-13.134371,1.0837185
219,588,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0,53.095516,0.22911756
287,1268,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,0,-28.634771,33.602398
156,1821,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,1,-28.06202,-9.2164755
422,1307,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0,9.0498,40.14868
1248,1335,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,0,-26.529558,-11.308818
409,1787,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,C#CC(O)(C=CCl)CC,1,62.26242,-2.9605517
179,408,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0,-38.097755,-23.006649
733,1482,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,-12.647244,8.788705
950,1500,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1,-4.2510767,44.93683
821,1629,NC1CC1c1ccccc1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1,45.21593,-1.606054
223,484,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1.O=C(O)/C=C\C(=O)O,1,-34.18684,26.014736
287,459,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0,-25.77497,-14.014414
1564,1711,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1,29.630478,31.104502
25,283,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0,-32.640953,13.673817
106,196,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,O=C1c2ccccc2C(=O)C1c1ccccc1,0,-36.544518,-29.231598
888,912,CCN(CC)CCN=C(O)c1cc(Br)c(N)cc1OC,NNCCc1ccccc1,0,-16.296154,27.139036
881,1146,C#CCN(C)[C@H](C)Cc1ccccc1,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1,17.161276,-0.5559704
737,1527,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,0,12.08391,16.105377
396,1275,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,0,-29.625193,22.61998
1000,1148,C1COC(NC(C2CC2)C2CC2)=N1,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],0,-21.143412,-23.759981
740,1368,CCCC(CCC)C(=O)O,C=CCOc1ccccc1OCC(O)CNC(C)C,1,33.731907,-14.810361
786,1235,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,1,10.1942425,38.796577
1356,1484,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,O=C([O-])c1ccccn1.O=C([O-])c1ccccn1.[Zn+2],0,-41.371086,-2.5866585
245,1694,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1,14.983176,-38.575253
724,1594,CC(C)(S)[C@@H](N)C(=O)O,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,-22.816883,4.5569825
137,182,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,35.05995,6.4203353
740,931,CCCC(CCC)C(=O)O,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0,-35.429035,35.70353
52,106,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0,-26.58364,-0.69683737
45,326,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,CC[N+](C)(C)Cc1ccccc1Br,1,9.175367,-37.64124
290,1702,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1,22.463152,-4.168825
199,1482,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,-0.2689641,32.254128
72,936,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,1,44.41063,12.531688
660,992,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0,-29.10471,4.3142347
1007,1547,NNc1nncc2ccccc12,COc1ccc(Oc2cc(N(C)CCOc3ccc(CC4SC(=O)NC4=O)cc3)ncn2)cc1,0,18.815088,-11.941977
413,562,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0,-14.518307,27.35407
688,1435,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,1,26.238468,-38.10985
779,1222,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1,18.538286,34.25716
154,509,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,-23.635801,-15.739335
192,267,CCCCOC(=O)c1ccc(N)cc1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0,-26.68724,21.601501
622,1251,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,5.695906,1.3878449
387,631,CN1C(=O)CC(C)(c2ccccc2)C1=O,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,46.17462,-5.3204145
145,1443,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Nc1nc2ccc(OC(F)(F)F)cc2s1,0,-19.536098,19.396399
367,428,CN/C(=N/C#N)NCCSCc1nc[nH]c1C,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1,27.357258,25.958603
671,974,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,1,-18.96808,-38.05069
1661,1786,CCCl,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0,21.266502,4.868185
168,734,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,0,-40.366035,5.3452353
182,1353,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,1,35.924,28.161295
1530,1762,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0,-12.418257,-1.7843983
953,1709,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0,9.466042,-34.507008
32,196,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,O=C1c2ccccc2C(=O)C1c1ccccc1,1,-24.539392,-11.128403
241,837,COc1ccc2cc(CCC(C)=O)ccc2c1,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,-32.17511,-45.058594
422,1791,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,COc1c2occc2cc2ccc(=O)oc12,0,-1.2502283,-11.474214
307,1505,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,1,30.625185,32.569553
228,742,O.O.O.O.O.O.O.O.O.O.O.O.O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,-42.106606,-4.952157
1055,1714,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,1,-33.876446,-44.553745
820,822,CCCC(C)(COC(N)=O)COC(N)=O,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0,16.487446,5.9204187
147,913,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,-4.2829537,47.662006
931,1747,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0,-15.919179,-25.94427
188,495,NC(N)=NCCN1CCCCCCC1,CN(C)CCCN1c2ccccc2Sc2ccccc21,0,19.98597,-32.814236
256,1026,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,CCOP(=O)(OCC)SCC[N+](C)(C)C,1,-4.009419,-18.572714
1240,1518,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,CNC(C)(C)Cc1ccccc1,1,21.281303,-35.49579
470,1001,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,CC(C)[C@H]1CC[C@H](C(O)=N[C@H](Cc2ccccc2)C(=O)O)CC1,1,-16.030436,-15.400377
799,1537,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],0,-17.57279,-6.085465
426,1222,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1,38.55022,12.472744
68,1657,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,C[C@@H](OC[C@@]1(c2ccccc2)CC[C@]2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,-7.245719,18.300158
523,591,O.O.O=P([O-])([O-])CP(=O)([O-])[O-].[98Tc+4],N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,0,-29.111292,31.597366
990,1627,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1,20.724724,32.450092
261,568,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,CCC1(c2ccccc2)CCC(=O)NC1=O,1,50.892723,-6.878052
31,85,CCC1(c2ccccc2)C(=O)NCNC1=O,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,1,34.039143,30.729591
796,1149,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,0,-6.076466,-1.9536037
181,696,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,23.08282,26.17651
40,247,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,1,25.912958,11.554209
1438,1479,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0,-29.14475,-37.760334
120,785,Cc1cccc(N2CC(CO)OC2=O)c1,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,1,26.91582,-26.049774
184,237,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0,-19.828012,-25.071209
260,871,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,NCCCNCCSP(=O)(O)O,1,10.844538,-41.07626
28,1296,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1,44.44436,13.049282
895,1494,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0,-38.282482,29.75685
10,384,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,0,-28.236612,-18.516163
13,1643,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,CCOc1ccccc1OCC1CNCCO1,0,-11.523603,20.588001
228,1423,O.O.O.O.O.O.O.O.O.O.O.O.O=C([O-])[O-].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0,-22.10632,-4.534257
1371,1374,[Se],CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,0,-22.502298,19.926334
580,784,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,0,-40.443436,8.644854
1167,1761,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,O=P(O)(O)C(O)P(=O)(O)O.[99Tc],0,-41.667625,-6.1426325
412,749,[Fe+3],Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0,-7.6473594,-14.103562
449,1350,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1,57.397724,-3.9234722
369,444,O=C([O-])C1=C(C[n+]2ccccc2)CS[C@@H]2[C@H](N=C(O)Cc3cccs3)C(=O)N12,CC(=O)Oc1ccccc1C(=O)O,0,-33.63469,-16.271421
246,282,COC(O)=N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](N=C(O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,1.2591649,-1.2351589
18,1464,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0,-36.851654,10.243722
55,598,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,3.1227949,-39.688717
146,453,C[C@H](COc1ccccc1)N[C@H](C)[C@@H](O)c1ccc(O)cc1,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,1,22.105436,-29.293625
356,1185,CN(C)CCC=C1c2ccccc2CCc2ccccc21,COc1ccccc1OCC(O)COC(N)=O,1,47.704258,-0.5336348
